ID,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59,F60,F61,F62,F63,F64,F65,F66,F67,F68,F69,F70,F71,F72,F73,F74,F75,class
802,0.485435216,0.505652638,0.028245894,0.447863172,0.859741825,0.633257363,0.068895107,0.5165804,0.498047079,0.780717927,0.159466697,0.633871903,0.207982154,0.367761618,0.977757958,0.070344261,0.76168421,0.566419391,0.845970599,0.561463286,0.090670387,0.120746526,0.968683617,0.184367148,0.37286087,0.996922634,0.121702788,0.009806621,0.431963586,0.151736124,0.997375671,0.747627805,0.615954428,0.112352829,0.925890418,0.529385475,0.089529808,0.400319289,0.492707034,0.854297635,0.979667061,0.867968497,0.786449961,0.647946743,0.999881305,0.376387077,0.816743174,0.512790314,0.969909195,0.013921959,0.101437734,0.759621951,0.234732042,0.290670652,0.313706314,0.603793318,0.623563761,0.649644447,0.782136329,0.408191428,0.411126254,0.706431698,0.263251127,0.293337314,0.08762849,0.594603411,0.129077579,0.551999333,0.280597879,0.802855105,0.613101232,0.231341663,0.958233568,0.80325504,0.189744761,1
803,0.573081498,0.943798712,0.751127681,0.940243024,0.712834121,0.692081389,0.910317066,0.570430385,0.107774287,0.410409257,0.416042492,0.822553142,0.653824067,0.785174789,0.55339597,0.108393108,0.751538783,0.945697488,0.267373208,0.983539265,0.44693678,0.950927918,0.946079134,0.970268422,0.85450496,0.484326816,0.323976772,0.60115876,0.876787351,0.538921563,0.627522038,0.147463229,0.06713806,0.693618944,0.420894831,0.366326523,0.773911302,0.793684933,0.996148403,0.205523813,0.517117407,0.34674925,0.355451023,0.304096225,0.334277168,0.380376903,0.495521021,0.605005281,0.361326263,0.779431733,0.514393097,0.338013231,0.727909565,0.351890467,0.222938281,0.88261578,0.32786113,0.496246285,0.209374879,0.735452948,0.972113868,0.398056642,0.84297008,0.991025416,0.563346554,0.85432104,0.787672804,0.028347409,0.638979513,0.317925034,0.641471804,0.967929081,0.243146222,0.926034059,0.005187843,1
804,0.999181822,0.112493964,0.395789904,0.166346579,0.693156331,0.162901957,0.494004552,0.666138224,0.611064911,0.721205696,0.874483806,0.242017408,0.361225594,0.258643601,0.481528571,0.005910038,0.910110502,0.993614333,0.265717463,0.944910595,0.940204861,0.372684639,0.700120625,0.242776835,0.034325148,0.833156843,0.213058239,0.791068813,0.258369059,0.332617299,0.886843987,0.126062469,0.90235315,0.414634982,0.723662061,0.261149162,0.001145716,0.162920654,0.586571948,0.688925456,0.526259975,0.425762875,0.895363951,0.219453257,0.75643495,0.162902646,0.143047881,0.927544654,0.63774612,0.222586681,0.307752002,0.323216736,0.482571254,0.800498683,0.014626903,0.424132561,0.361837051,0.832111214,0.80828576,0.225460432,0.820102799,0.694602299,0.274992439,0.123158438,0.076361915,0.643002847,0.444404886,0.436529699,0.844288191,0.444288093,0.605771317,0.422400058,0.474968256,0.126258845,0.328211453,1
805,0.426267092,0.672064764,0.705989266,0.055165545,0.017841049,0.693105012,0.061276595,0.884103194,0.823654204,0.170862281,0.642807643,0.266497758,0.806633426,0.005708832,0.1621903,0.110577302,0.982302744,0.868938989,0.109055649,0.880304646,0.680959202,0.167926247,0.932867187,0.853519005,0.146532059,0.184081473,0.290955281,0.115024459,0.351904084,0.969767575,0.256197378,0.600555552,0.964182497,0.359652003,0.558978643,0.241673378,0.187261434,0.774522604,0.455966139,0.896624362,0.153621709,0.506937536,0.822055388,0.459951659,0.90241318,0.051903182,0.860608626,0.30227154,0.016045066,0.01857535,0.665725421,0.461858689,0.886450521,0.250689089,0.318353239,0.314544077,0.128809854,0.841147824,0.263578133,0.787939609,0.717671059,0.995201584,0.954462642,0.69623744,0.23175035,0.111909053,0.11124629,0.046591041,0.248613819,0.479770401,0.227447205,0.308343126,0.879357566,0.840835426,0.626882974,1
806,0.699271126,0.668579841,0.518578275,0.372401412,0.611248874,0.143822948,0.78195144,0.226196501,0.85545831,0.366744864,0.605080924,0.015891051,0.544532557,0.297024365,0.230658194,0.316923161,0.296018803,0.071866113,0.560908576,0.293906118,0.080501241,0.848460507,0.819246719,0.59494173,0.769039074,0.929927339,0.429804551,0.432268103,0.278062707,0.915182062,0.727035524,0.533394829,0.961110637,0.746189251,0.796555905,0.433149372,0.542605781,0.061363662,0.307051415,0.711276584,0.013627295,0.049308421,0.018796342,0.901952382,0.748762892,0.727197113,0.196234359,0.799921544,0.098489105,0.329019903,0.913334119,0.880169714,0.156603446,0.427076379,0.017917476,0.48376963,0.984254832,0.892308331,0.393244536,0.00564369,0.697554959,0.82119247,0.214444398,0.615231527,0.295982167,0.493349364,0.590953592,0.723059059,0.957378381,0.767697417,0.744779489,0.346209325,0.332452166,0.461682619,0.118609052,0
807,0.185404553,0.223073312,0.494516809,0.091833752,0.25539051,0.641582056,0.535048129,0.747467692,0.02262184,0.332133764,0.277021228,0.119468506,0.307298188,0.687707538,0.319802832,0.552153261,0.924229001,0.590609042,0.944056354,0.285366895,0.994857964,0.049458409,0.461863343,0.855350423,0.494836958,0.684441714,0.183638392,0.631932642,0.847713014,0.048005157,0.164595589,0.670109922,0.282179579,0.942618637,0.923913534,0.073720742,0.111513923,0.555228759,0.735288359,0.950243413,0.707588047,0.748312159,0.910822955,0.546405584,0.520280953,0.348482477,0.41487968,0.930665228,0.737175306,0.269719345,0.248172438,0.123644138,0.227829553,0.375382736,0.579807581,0.458057922,0.427980243,0.438974381,0.74115391,0.013618791,0.233931602,0.143872728,0.944989441,0.858495168,0.112297673,0.124148218,0.941870528,0.01578638,0.839355598,0.035121517,0.430690188,0.852175748,0.977739214,0.744822313,0.682274024,1
808,0.603173389,0.08183791,0.722810891,0.25036099,0.513104246,0.500357295,0.016462606,0.57021691,0.728473821,0.593048293,0.626769832,0.531596887,0.014152859,0.76951352,0.724953917,0.755287623,0.887180015,0.988533436,0.059091042,0.824366064,0.061046248,0.414582382,0.606353381,0.115306522,0.124290606,0.454729263,0.248429025,0.9964486,0.295573884,0.052318707,0.480442973,0.206203372,0.407740025,0.618148777,0.914120549,0.46088034,0.504820694,0.171938113,0.583059763,0.640236857,0.606055387,0.611882378,0.174569933,0.965285275,0.019839259,0.375346202,0.066945042,0.649182173,0.00083633,0.932332618,0.431017954,0.509131196,0.581365349,0.268348939,0.906342545,0.407835074,0.431952259,0.666090935,0.155628509,0.487981902,0.82755823,0.878871135,0.940921078,0.858899912,0.633712133,0.180827412,0.963025257,0.643518077,0.940094799,0.701215798,0.549729482,0.545040275,0.458797223,0.552780701,0.140559826,1
809,0.669277902,0.625852971,0.362800111,0.62098503,0.75131584,0.40987302,0.166331893,0.646356374,0.198949343,0.912223991,0.049868688,0.617155291,0.23985952,0.536118685,0.380976761,0.508516859,0.941139482,0.29386998,0.736958217,0.197835806,0.949545487,0.98006912,0.484094277,0.358305709,0.438800757,0.454369027,0.936614627,0.788817888,0.592356344,0.240771942,0.700034831,0.444995068,0.25417748,0.731272832,0.788628772,0.359968191,0.33756399,0.405152146,0.500110313,0.02570106,0.154589442,0.164022041,0.895254603,0.15338234,0.456262771,0.976059202,0.719737754,0.146318379,0.990680483,0.435788211,0.184702737,0.079622948,0.033104181,0.463550897,0.84938214,0.023753786,0.028271275,0.667986839,0.721662743,0.995862746,0.238248858,0.023410049,0.396483692,0.812495398,0.057266588,0.276230432,0.070062635,0.738008886,0.749271538,0.270277814,0.936409857,0.171827999,0.759191519,0.892180646,0.524831948,1
810,0.18626584,0.063813438,0.357722812,0.610890434,0.606016792,0.981271737,0.201939487,0.254142812,0.25030422,0.515766633,0.951751084,0.159025386,0.226795704,0.867313007,0.80475987,0.296068257,0.495105634,0.462649125,0.074969717,0.424224468,0.20491649,0.245515153,0.596183296,0.371884015,0.328604197,0.14638699,0.105233313,0.812404382,0.662767061,0.237513281,0.299893388,0.161345843,0.807688633,0.05194,0.716505296,0.796019942,0.712531087,0.320613357,0.35239231,0.231521326,0.169432477,0.273831056,0.604205484,0.153318533,0.536842373,0.655605665,0.804261587,0.513817483,0.052269478,0.163555362,0.22033227,0.35087911,0.100849334,0.931720036,0.60439597,0.269664148,0.623232204,0.003693369,0.244388635,0.118180799,0.43251373,0.580129938,0.077364061,0.188423373,0.722598483,0.000683129,0.965421983,0.89056886,0.537794602,0.618905601,0.356404895,0.007023993,0.680009459,0.483285752,0.228933714,1
811,0.569537529,0.221862055,0.644812284,0.084235262,0.149680244,0.52830031,0.049813908,0.590727812,0.168584008,0.914581304,0.070124281,0.979924607,0.309941565,0.594205179,0.956331047,0.538822764,0.695164945,0.690683223,0.100894375,0.488734584,0.562739263,0.571722403,0.135975955,0.089725988,0.335449872,0.260004267,0.165018908,0.441399647,0.831081896,0.166356902,0.556118244,0.644366178,0.95433181,0.824818579,0.353212955,0.329601235,0.178119299,0.928324214,0.370486235,0.207803696,0.701233751,0.886521061,0.046808817,0.093519417,0.977522903,0.680287855,0.180210393,0.45687979,0.782421999,0.821787494,0.460636647,0.048926538,0.283005682,0.172763532,0.281555829,0.028553174,0.553936984,0.768478938,0.065907872,0.772325827,0.673402652,0.757270532,0.430113026,0.563680421,0.203698567,0.548287307,0.590443408,0.51334894,0.590474652,0.766703676,0.952352561,0.841429232,0.991091442,0.515103361,0.317221294,0
812,0.214095249,0.807137348,0.643372441,0.873086224,0.4016728,0.057099754,0.648524321,0.409548816,0.487396348,0.732756189,0.711889066,0.142472915,0.293880783,0.364412305,0.828454023,0.892554999,0.735989619,0.016274728,0.562447085,0.231995692,0.607360227,0.845280255,0.594610443,0.48578726,0.261897135,0.413081465,0.222941453,0.530718152,0.931473254,0.74365936,0.788826534,0.367705919,0.633470663,0.689592003,0.624969354,0.715905188,0.526576364,0.562071389,0.07620128,0.814690928,0.169563333,0.945721365,0.588284322,0.105516293,0.572853224,0.288060987,0.915587073,0.295003402,0.299652079,0.208519139,0.973292801,0.058807757,0.480628938,0.520852267,0.543654828,0.92966047,0.800185484,0.298384107,0.051320917,0.612580692,0.070732107,0.973500077,0.429976996,0.590585553,0.434713614,0.102499899,0.332467353,0.313263521,0.413042231,0.199422408,0.033656162,0.035905795,0.363936484,0.431335826,0.442608771,1
813,0.580064112,0.197561439,0.341733419,0.946582628,0.204505916,0.135676507,0.431890209,0.074520291,0.662853636,0.570836454,0.520212443,0.854201162,0.696963149,0.186740235,0.797953145,0.681831148,0.129294441,0.062854792,0.514047896,0.024728597,0.270319546,0.590751243,0.514486243,0.070225134,0.680138768,0.0913792,0.842263508,0.521650285,0.416383862,0.592528125,0.757310051,0.261761016,0.344818939,0.209210857,0.579979607,0.384771359,0.253738926,0.938738574,0.404200229,0.813411187,0.44646169,0.651699992,0.563821312,0.984416454,0.845935621,0.118421418,0.147410835,0.859804177,0.005007688,0.938715267,0.962747675,0.740123061,0.047607842,0.064690145,0.728045997,0.790436936,0.545996032,0.062327932,0.579505902,0.694555758,0.500992443,0.473845108,0.472343296,0.42576865,0.087988144,0.243971864,0.320640959,0.135338908,0.930313879,0.896513881,0.940232133,0.926567656,0.834744392,0.890823948,0.025250002,1
814,0.000797268,0.116554866,0.346528065,0.973546363,0.913934099,0.317459336,0.690227752,0.234573413,0.807555036,0.110627043,0.584057111,0.51794742,0.401091511,0.693784599,0.284148261,0.17885721,0.024680807,0.075341053,0.098937844,0.470419004,0.709440699,0.804625449,0.604950583,0.515650519,0.027319819,0.675636127,0.592074133,0.039523292,0.503747862,0.559038938,0.193954059,0.244164256,0.029652287,0.787994446,0.08533574,0.791774888,0.954143693,0.180855501,0.208308195,0.151447724,0.542499075,0.098064721,0.094251085,0.094382945,0.105535504,0.551080044,0.696632261,0.622765569,0.895797258,0.891674168,0.717481415,0.850389808,0.843140351,0.965963189,0.710149694,0.248561672,0.264974665,0.842896054,0.23175826,0.323015179,0.318458647,0.674014496,0.071024962,0.913228274,0.625533834,0.040034916,0.932692365,0.861956644,0.020662018,0.774115729,0.924759282,0.09224857,0.337383554,0.479441287,0.756423408,1
815,0.073820551,0.594507858,0.644916139,0.663291413,0.458856718,0.456209932,0.007969629,0.226581441,0.345320031,0.576897037,0.927645039,0.574215104,0.303233888,0.327971279,0.215271283,0.208684322,0.073642788,0.958929526,0.316357763,0.145500804,0.340341407,0.656427979,0.477244995,0.61644977,0.159379454,0.661206591,0.81126721,0.403507374,0.079061808,0.502174217,0.481774056,0.877924605,0.044497052,0.255591483,0.38803511,0.381158344,0.07943673,0.046956616,0.477623921,0.879986274,0.098315293,0.397130492,0.169938263,0.547453139,0.237181631,0.724295769,0.195351471,0.562200238,0.825752766,0.717879354,0.421952743,0.673992769,0.952015715,0.673528532,0.953388511,0.818665204,0.286719348,0.383158753,0.411821316,0.431120472,0.23659809,0.203508449,0.104019204,0.178690415,0.171994042,0.299386996,0.182546525,0.44885657,0.0901692,0.623128765,0.585708348,0.83344685,0.98556638,0.923579727,0.56102334,1
816,0.66192734,0.856516146,0.638616358,0.019136745,0.908200738,0.886493776,0.249067939,0.174222227,0.138803557,0.862417958,0.429594041,0.251135201,0.216669538,0.63229056,0.924880638,0.735451728,0.322973799,0.731136758,0.965238465,0.744339807,0.971210722,0.070276623,0.724790219,0.873186778,0.199419195,0.450935937,0.637743161,0.909999156,0.340860954,0.215316376,0.073791644,0.890200448,0.850902592,0.01722975,0.807020905,0.762373307,0.008006491,0.833842108,0.991069097,0.211227907,0.915080022,0.055873898,0.741486117,0.737913848,0.167726804,0.421072837,0.260176689,0.316334779,0.51990371,0.049802427,0.337863358,0.855194105,0.637384548,0.439486987,0.325409278,0.781429179,0.305462653,0.539276719,0.988025706,0.398844646,0.770716984,0.219728352,0.664396576,0.360582233,0.711593593,0.156026147,0.73830454,0.771795345,0.39027318,0.651228476,0.196177523,0.54615067,0.798675003,0.516551674,0.317766002,1
817,0.786861043,0.302629779,0.106260108,0.015875998,0.68345162,0.388283727,0.894583817,0.189463579,0.473679347,0.450444211,0.883029999,0.399916658,0.976716059,0.377152764,0.757759372,0.642251896,0.342232799,0.325011204,0.280509784,0.142921494,0.478954484,0.78632537,0.865891081,0.857240229,0.134181627,0.694940779,0.603894628,0.188079455,0.174327912,0.636620567,0.885586167,0.944752828,0.516236988,0.660831887,0.811069073,0.872654866,0.28481397,0.349105,0.357143497,0.687558594,0.497401784,0.367399786,0.523185533,0.359341251,0.705913323,0.112404383,0.558568747,0.952311828,0.564058522,0.714919441,0.46938649,0.11561154,0.817591099,0.308071684,0.373265988,0.444973459,0.591823556,0.631850182,0.905805027,0.136282562,0.928323539,0.785118762,0.744168618,0.141302547,0.287822071,0.925657249,0.782180637,0.920433027,0.278875581,0.796335181,0.625631911,0.67949347,0.26021554,0.396529767,0.392341338,1
818,0.716326568,0.851352778,0.999464944,0.501609888,0.722779004,0.314143954,0.515433374,0.41691479,0.254662772,0.256144756,0.718566515,0.848149126,0.46646343,0.73935174,0.48436606,0.281547971,0.326988502,0.023482311,0.072539408,0.247658725,0.501835374,0.47224985,0.491889108,0.936796415,0.297716956,0.746669021,0.726978723,0.054903192,0.639182667,0.769205274,0.428882871,0.993418767,0.830772418,0.460195855,0.253474151,0.181971713,0.105900897,0.636971876,0.781897181,0.525774236,0.808883027,0.203582374,0.922787378,0.792437837,0.737813817,0.911854006,0.810930136,0.243087685,0.92023435,0.158074034,0.72467642,0.246268756,0.511600442,0.626955668,0.118197606,0.07387478,0.976527518,0.773967624,0.183061294,0.668666075,0.395314296,0.410847249,0.578137585,0.304174043,0.354169389,0.357346553,0.360383115,0.968672957,0.580082127,0.566361074,0.023268021,0.985413751,0.403950982,0.412471235,0.176207293,1
819,0.617023118,0.553162155,0.814782297,0.302742328,0.695632607,0.705538844,0.899822069,0.863244803,0.712002846,0.149577004,0.222939924,0.771880998,0.627916368,0.545865002,0.829403083,0.21869534,0.418525775,0.315659575,0.100977018,0.190481256,0.982809098,0.168302353,0.15765095,0.303250381,0.192693362,0.72445846,0.420178542,0.269999809,0.545435285,0.773433241,0.432920563,0.254423939,0.186366742,0.320041777,0.794496986,0.753048501,0.114604138,0.453792527,0.945026292,0.304696872,0.431671615,0.141926385,0.711569393,0.742855844,0.592212765,0.495780461,0.561966972,0.492235663,0.274384644,0.956160246,0.090129001,0.550893369,0.882593699,0.463559326,0.3288811,0.87282547,0.206011877,0.014861664,0.390538668,0.240801236,0.86178004,0.62201619,0.956478119,0.136929558,0.718423259,0.702951363,0.207058238,0.38526733,0.242834794,0.90401516,0.659503332,0.263367499,0.909086467,0.083798817,0.3970386,1
820,0.749460233,0.912682534,0.796948382,0.628171891,0.116848981,0.230083793,0.058744731,0.269319243,0.992233431,0.196076386,0.274815714,0.952775607,0.040381217,0.878706521,0.342024209,0.553097947,0.257592453,0.197351329,0.534923142,0.136550533,0.687201991,0.474813208,0.185640691,0.866349751,0.399565104,0.358831847,0.65951288,0.132951771,0.236565686,0.065404136,0.950466968,0.676287214,0.800951152,0.040927466,0.481247411,0.112198282,0.479155612,0.989395636,0.025464862,0.621408895,0.421074934,0.683826009,0.354321148,0.050947322,0.852146822,0.294287661,0.021989093,0.308666148,0.371722686,0.232319874,0.364000915,0.713748867,0.460350762,0.367173348,0.773632136,0.351153909,0.836946656,0.365800642,0.474774151,0.450747108,0.793229057,0.072669421,0.841269277,0.273379756,0.600826183,0.843900576,0.602138347,0.033511449,0.715263129,0.105515439,0.899277609,0.48522421,0.944993357,0.140853801,0.916292847,0
821,0.839460907,0.15077722,0.512450125,0.372746774,0.156304396,0.602929167,0.810488535,0.617380609,0.018924732,0.778758932,0.841057881,0.814993335,0.915807565,0.338065807,0.791525826,0.493922789,0.228739129,0.583423459,0.563304755,0.021029665,0.510948187,0.315667243,0.789388992,0.424635104,0.024232313,0.378226985,0.234249409,0.311941852,0.758173773,0.791577551,0.536653158,0.79084945,0.334294915,0.274108545,0.139493013,0.921305468,0.563223467,0.841014234,0.649907358,0.598445602,0.139939871,0.55073456,0.248306074,0.799528827,0.746230983,0.343529464,0.84570235,0.562487724,0.787517941,0.441972852,0.544382375,0.568989633,0.752750518,0.554441233,0.160639474,0.026152124,0.242128653,0.798411437,0.277469222,0.93607733,0.014719302,0.105437806,0.146596144,0.070022548,0.479629178,0.281233288,0.134797862,0.484136827,0.156515415,0.863152852,0.814085734,0.717039268,0.781958324,0.104686267,0.445609928,1
822,0.743877648,0.635692333,0.485319112,0.438208458,0.272028705,0.865906472,0.790145502,0.504819162,0.817535009,0.154969933,0.474617781,0.245627899,0.035807412,0.534495988,0.573642277,0.200848356,0.674805831,0.222124023,0.144489462,0.766943171,0.248132432,0.390785904,0.443678995,0.972378353,0.747563159,0.709791638,0.032927557,0.891921051,0.822238009,0.227667569,0.325324337,0.588437016,0.060116872,0.869442472,0.080496223,0.133666726,0.372972077,0.823587546,0.829489933,0.707128577,0.199815681,0.370263324,0.582800918,0.297832153,0.546845487,0.473679492,0.185461948,0.58186471,0.953018791,0.104498476,0.008298117,0.178164367,0.659630296,0.856494913,0.721389732,0.402174586,0.842488365,0.885591809,0.578374502,0.145611376,0.886154785,0.069601309,0.941282068,0.632465442,0.695075827,0.620061604,0.690828894,0.217442304,0.028596724,0.489276051,0.111461114,0.342625283,0.203757993,0.9687384,0.50613422,0
