Column1,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,class
955,0.627589364,0.287413068,0.47693998,0.844623897,0.771748844,0.001404868,0.271101578,0.908561575,0.267935756,0.114915003,0.260044531,0.150664595,0.854865969,0.564029833,0.635413298,0.663954962,0.829844877,0.50064865,0.144114238,0.38302498,0
956,0.141668873,0.532395886,0.025658198,0.81548972,0.971335587,0.339220775,0.981506549,0.93471221,0.692192265,0.271958511,0.128333717,0.573362197,0.951480031,0.095891154,0.737393979,0.727707068,0.494385954,0.468110304,0.77330524,0.231241124,0
957,0.122143712,0.471533939,0.463668927,0.649738411,0.56702518,0.299430833,0.130340419,0.323950178,0.609042281,0.833382517,0.05728378,0.977644443,0.288253473,0.29944801,0.054243231,0.187356937,0.81924196,0.959005582,0.007007354,0.681401997,0
958,0.448212619,0.653075594,0.802733486,0.850844364,0.953535051,0.822382668,0.872449439,0.514067454,0.506744326,0.153876422,0.014414285,0.985056832,0.066080939,0.078627532,0.944525571,0.001130563,0.542973998,0.48677383,0.38799096,0.277181351,1
959,0.997940727,0.386952433,0.094987538,0.575098115,0.997286818,0.47795292,0.827457387,0.078327062,0.689837916,0.268501996,0.20640825,0.002240338,0.388405171,0.694981294,0.735618676,0.243128804,0.337533971,0.137908882,0.437186506,0.023636593,0
960,0.07053764,0.239871595,0.294944656,0.541306607,0.498724641,0.241421852,0.721889688,0.455920673,0.293277611,0.802409829,0.071010857,0.659415344,0.086696972,0.664957645,0.202579787,0.805951396,0.917209195,0.737344508,0.952065289,0.377383468,0
961,0.870997706,0.81672341,0.567703128,0.694545643,0.066957382,0.905830963,0.613700595,0.367575253,0.699906055,0.913456873,0.169397612,0.000630462,0.306146165,0.746083093,0.483762426,0.48155806,0.323697712,0.867395776,0.109130858,0.237290156,1
962,0.965128584,0.575385152,0.120577492,0.117081172,0.426775359,0.381540394,0.6400654,0.895767478,0.510208985,0.40786382,0.097326451,0.42090109,0.129853223,0.000418854,0.446231874,0.208063396,0.625188956,0.896320973,0.818486651,0.306666844,0
963,0.925396038,0.44446884,0.573537203,0.73499261,0.605553441,0.300394083,0.236425063,0.945690155,0.416651225,0.966408413,0.841835968,0.002980217,0.881937469,0.879504527,0.756398648,0.532058051,0.312007554,0.195117443,0.557760843,0.464360462,1
964,0.16944517,0.646157071,0.012933021,0.954323921,0.542461021,0.431789882,0.610893244,0.686251907,0.684331796,0.770263983,0.435235245,0.123026505,0.90459688,0.816033537,0.02012272,0.113640757,0.0257586,0.354734196,0.899225806,0.05948939,0
965,0.269778071,0.913417778,0.923743821,0.776177489,0.135577674,0.673475846,0.843503562,0.201377381,0.666566698,0.970086778,0.673507384,0.111155265,0.821194707,0.716735352,0.496647926,0.041309516,0.63656443,0.707787909,0.764697095,0.326026374,1
966,0.566674566,0.377465861,0.546436448,0.846588187,0.895536649,0.545322539,0.265607852,0.794245749,0.942194305,0.9291688,0.98649977,0.579309375,0.288659375,0.265779306,0.249209644,0.802373076,0.901021946,0.080244002,0.203719694,0.359919846,0
967,0.771988913,0.625480995,0.067124762,0.553692537,0.880390212,0.345973619,0.365283918,0.586499299,0.937139627,0.030578634,0.937219845,0.910907879,0.45853034,0.752627979,0.631150222,0.073685795,0.23386529,0.880681546,0.672219398,0.181279344,0
968,0.707013379,0.929014112,0.012732052,0.001974144,0.711438986,0.346584373,0.062177933,0.983638873,0.956323019,0.910911101,0.515739565,0.346411359,0.185522917,0.626993739,0.645912979,0.573071975,0.202858837,0.974956913,0.823907604,0.839076624,0
969,0.751976207,0.804731448,0.164402581,0.018925004,0.658989322,0.689943065,0.590814187,0.387708525,0.153342188,0.481327815,0.265490218,0.393942394,0.172688974,0.918453425,0.588284769,0.181703229,0.578671816,0.516073165,0.759656839,0.314664458,1
970,0.316800108,0.257939708,0.931383232,0.897600338,0.642235719,0.176561288,0.530836887,0.935570512,0.109426865,0.715401742,0.573298745,0.042454022,0.853712543,0.824842655,0.116512522,0.553302229,0.250907027,0.772437393,0.775984966,0.513374897,1
971,0.082808963,0.686361373,0.929685948,0.553776171,0.583420127,0.532704677,0.911565096,0.099703386,0.106509646,0.877236124,0.662479279,0.490592073,0.356932555,0.720982819,0.897366107,0.80709315,0.105979472,0.250698389,0.807907609,0.451492403,1
972,0.176612771,0.07880428,0.502430598,0.176854631,0.746686577,0.785853544,0.844934918,0.096272693,0.571689242,0.081836905,0.202946195,0.300599482,0.03472235,0.105571768,0.309699574,0.202919392,0.110965498,0.612899337,0.298792202,0.15445788,0
973,0.288673176,0.894056989,0.476187667,0.00427717,0.973183752,0.674591345,0.700692695,0.847061433,0.765343401,0.13311488,0.509920987,0.862722982,0.670803976,0.003532274,0.798257575,0.18713406,0.744955471,0.903577529,0.418992874,0.936824412,0
974,0.112601363,0.618265311,0.644749835,0.76687932,0.727189197,0.376383465,0.487566566,0.686390666,0.194068362,0.903039421,0.802066871,0.989385846,0.290956245,0.27827371,0.603975218,0.693866988,0.9297672,0.910000781,0.727503128,0.402819208,1
975,0.794109009,0.927009729,0.069627245,0.714599185,0.726784345,0.760226614,0.167827863,0.580238237,0.156777315,0.201659332,0.961132518,0.840463613,0.847656227,0.219241492,0.018456372,0.286854108,0.15360358,0.373909584,0.545511654,0.434210955,1
976,0.299167983,0.316519247,0.17650064,0.920379412,0.072954992,0.57473748,0.45735047,0.615841768,0.914357142,0.819417346,0.97259711,0.17949986,0.314865647,0.865788977,0.106989315,0.302922261,0.374156707,0.4884499,0.812023334,0.104677629,0
977,0.122117447,0.426491117,0.059614437,0.716007618,0.195904517,0.593694202,0.304575018,0.439345211,0.662293967,0.601035285,0.650971571,0.847487916,0.189648478,0.271470872,0.712173937,0.289046905,0.717933288,0.859424761,0.525079188,0.066144492,0
978,0.249134858,0.628613315,0.589113951,0.515466454,0.230655914,0.046826923,0.873414747,0.063196039,0.858010802,0.829930709,0.914560251,0.021083458,0.850200871,0.190820855,0.400369295,0.609260447,0.962040615,0.984095401,0.630343448,0.77897757,0
979,0.242887944,0.340812424,0.439080007,0.240122727,0.694007551,0.754551504,0.945073608,0.436741364,0.982909116,0.10617168,0.149469624,0.388363002,0.607135645,0.35499953,0.143668535,0.052799989,0.53529756,0.870741317,0.390180691,0.316735543,0
980,0.693990046,0.979804345,0.003350001,0.964686347,0.804962003,0.189863833,0.856199641,0.822915403,0.957339098,0.233206868,0.480934417,0.125576335,0.860659906,0.687205213,0.491487358,0.812046228,0.463426718,0.123444257,0.101862473,0.962381013,0
981,0.894774,0.947393225,0.506619477,0.526090336,0.22461498,0.263632028,0.233413792,0.281600236,0.695782045,0.703108972,0.254240302,0.334899135,0.672192118,0.262481836,0.778619358,0.91719212,0.048143168,0.26670245,0.004625265,0.854074458,1
982,0.480139182,0.610729235,0.920928755,0.608897674,0.529575467,0.483338879,0.135742114,0.306615093,0.593796011,0.316878254,0.03891686,0.540431056,0.084670121,0.568434092,0.853522743,0.075122288,0.083197973,0.486539264,0.300729428,0.912112862,1
983,0.059632902,0.364163955,0.641518812,0.124690853,0.776127438,0.776253008,0.395166646,0.156129405,0.92037463,0.343440163,0.263734872,0.733861115,0.051889677,0.616301041,0.407328487,0.50902252,0.501890415,0.964291617,0.452122858,0.493928087,0
984,0.685808744,0.142963155,0.883686004,0.961419562,0.786499158,0.348490412,0.362815602,0.474100007,0.848861072,0.333813299,0.757906011,0.687766805,0.216444528,0.016810443,0.995332265,0.431621626,0.965495996,0.762536632,0.433447018,0.449687692,0
985,0.918100368,0.098176846,0.800384094,0.530988179,0.184474338,0.60412412,0.531639995,0.68423056,0.202800046,0.699249941,0.353596828,0.006315354,0.704781954,0.719589399,0.195379603,0.824529009,0.295982584,0.951958519,0.823599221,0.067494581,1
986,0.906493529,0.896413926,0.890974121,0.738842266,0.799879443,0.233647369,0.598698061,0.532255956,0.161117944,0.519751524,0.046737098,0.073960426,0.647467795,0.400738058,0.815858932,0.590839249,0.290604281,0.773583998,0.016636883,0.59003141,1
987,0.606175793,0.521268262,0.104398992,0.135751297,0.63838297,0.810335293,0.182042087,0.057007746,0.104665004,0.333999218,0.900006162,0.137907909,0.323125877,0.497364574,0.04440884,0.273514976,0.774425458,0.20673833,0.146922001,0.451158352,0
988,0.868179726,0.787223921,0.731393206,0.064760437,0.758537938,0.390844656,0.439388983,0.833148793,0.654867289,0.325866659,0.180837486,0.860336845,0.292604439,0.508735205,0.343380974,0.993784665,0.714473486,0.140400015,0.519017552,0.99266365,1
989,0.17597059,0.014891929,0.029193859,0.335742982,0.435822593,0.517808787,0.383674328,0.634588739,0.466870366,0.863279201,0.842472946,0.422196003,0.416705933,0.034094031,0.883095673,0.274656055,0.002867936,0.396452833,0.832525182,0.638103649,0
990,0.181790418,0.737912443,0.8664779,0.7287505,0.096174689,0.805882697,0.454899762,0.818985296,0.474659464,0.250141871,0.298011734,0.803758179,0.277758804,0.491266796,0.873342997,0.404846336,0.950601673,0.945017002,0.346559243,0.369729501,1
991,0.443267508,0.191520661,0.921521526,0.453672868,0.158910276,0.903218522,0.291875978,0.59770326,0.846908512,0.105523485,0.682022711,0.995429724,0.089748596,0.105608881,0.172406086,0.392242036,0.971305405,0.701319659,0.841902352,0.21444126,0
992,0.423324954,0.876674185,0.124321801,0.789298614,0.798407275,0.064443268,0.409951867,0.56714673,0.944724086,0.356353083,0.904558106,0.552143691,0.570069677,0.536602855,0.587813035,0.032507369,0.567822178,0.810662625,0.999719926,0.358295004,0
993,0.528083175,0.981229557,0.614820419,0.922617396,0.881906186,0.714235913,0.36091041,0.683401183,0.410136946,0.254108852,0.060153872,0.778339403,0.037622204,0.303489755,0.785277994,0.665464224,0.708680081,0.099751347,0.917020213,0.556793477,1
994,0.073553494,0.850552446,0.698062704,0.675984515,0.148933783,0.379162003,0.40967667,0.108193225,0.570329557,0.584274376,0.051451491,0.337022504,0.007614639,0.992898053,0.283955175,0.27833851,0.24474112,0.248151658,0.40322939,0.541699142,1
995,0.211942799,0.715701586,0.266630661,0.473988362,0.031290884,0.978391871,0.469092169,0.43228061,0.687570261,0.856832898,0.354157256,0.952851742,0.213311455,0.499123666,0.392156138,0.625699619,0.224619993,0.088630693,0.921366299,0.656092233,1
996,0.440843179,0.958394171,0.991083305,0.806288625,0.676955214,0.639699433,0.731273159,0.017277638,0.282849891,0.827598083,0.896438394,0.351401121,0.505884158,0.774744517,0.054161554,0.132626394,0.249717098,0.530948464,0.309096668,0.434466441,1
997,0.432267091,0.011886274,0.520191663,0.028819806,0.582875596,0.907758774,0.044961303,0.183880654,0.896520974,0.678937384,0.05308498,0.316339257,0.631015442,0.135539011,0.645037805,0.408232481,0.030282003,0.677389481,0.216750881,0.434975018,0
998,0.493126941,0.350546685,0.865779211,0.882480096,0.760827164,0.33330612,0.623285344,0.758098877,0.001927976,0.530419189,0.256400965,0.817898845,0.135016849,0.912614301,0.957795139,0.596309569,0.859958476,0.576602553,0.27898568,0.538688777,1
999,0.116593674,0.754258828,0.38553676,0.83747256,0.56082638,0.211565351,0.295361546,0.016269508,0.792470158,0.776215908,0.717975248,0.241160771,0.827003647,0.073664196,0.458532161,0.954949262,0.834944959,0.438763308,0.450146675,0.902803513,0
1000,0.234616786,0.847659457,0.69478037,0.812994239,0.703478807,0.784303001,0.62621449,0.405125489,0.698832151,0.616542749,0.464765675,0.080276716,0.948737586,0.623174751,0.90097515,0.42299295,0.959323514,0.138350288,0.273923174,0.889952029,0
1001,0.137288376,0.732729299,0.483372088,0.495386839,0.96370468,0.181065663,0.49076246,0.76993272,0.269197901,0.872372509,0.926527575,0.387474197,0.370658477,0.548588267,0.734158145,0.962525498,0.886480941,0.390798241,0.44040337,0.679687024,1
1002,0.566631134,0.124800846,0.925658217,0.37085742,0.534195063,0.657287019,0.947756574,0.375273736,0.064937819,0.543747068,0.886036534,0.738428467,0.001070807,0.372762998,0.905934298,0.379529592,0.167465799,0.721523823,0.160088048,0.99500082,1
1003,0.725699739,0.157163519,0.616571159,0.359130556,0.736711583,0.711576255,0.467861795,0.618534273,0.364902949,0.532916518,0.601510336,0.300936067,0.168953532,0.519793888,0.239830598,0.666290596,0.478781172,0.962526178,0.785807625,0.433978799,0
1004,0.492088778,0.963482997,0.881264395,0.21899085,0.517025674,0.863560481,0.029326259,0.239397804,0.228212089,0.091328449,0.651770906,0.574913771,0.652317641,0.26202044,0.364908033,0.717812388,0.637643689,0.178007569,0.103956589,0.059515055,1
1005,0.753782396,0.766158796,0.186002179,0.121942694,0.065268171,0.917435014,0.680877205,0.492208871,0.750573264,0.667322339,0.264001549,0.962287643,0.800974509,0.969835556,0.657725296,0.507480956,0.406389431,0.123121473,0.919296779,0.343453364,0
1006,0.949052655,0.233406223,0.470863307,0.618603458,0.633860048,0.03300905,0.939161454,0.023384432,0.121312841,0.331092589,0.46902921,0.044475928,0.167504956,0.027842822,0.291202807,0.554801354,0.385725999,0.943916419,0.098880857,0.807648933,1
1007,0.904245968,0.54739737,0.196461537,0.027456902,0.703887926,0.051934182,0.234993083,0.703199523,0.816349732,0.481127522,0.216574547,0.606420029,0.288677271,0.62653012,0.079505931,0.698914432,0.485015434,0.367452112,0.883870372,0.173467593,0
1008,0.465537443,0.754275467,0.405590361,0.193032658,0.314235,0.024089536,0.139353941,0.360496036,0.86296168,0.907220138,0.526494914,0.198989791,0.58356885,0.796042836,0.424651851,0.987596713,0.825109598,0.16229755,0.547020295,0.451694989,0
1009,0.578289147,0.752700031,0.87505615,0.898425264,0.240005639,0.373252115,0.698095577,0.341061364,0.236810598,0.570006085,0.747027266,0.206193666,0.719891688,0.087749454,0.438769059,0.375069089,0.704275209,0.328169277,0.518372403,0.450647682,1
1010,0.213618172,0.938323295,0.468796653,0.169388264,0.400915446,0.349313518,0.139370979,0.797686338,0.199797054,0.954393156,0.888001988,0.347916584,0.829236453,0.985069168,0.569349849,0.456845746,0.422351439,0.429812664,0.492996753,0.012256953,1
1011,0.813113296,0.10920063,0.923503926,0.870371006,0.17111442,0.264107283,0.094538368,0.072547419,0.619416995,0.055814654,0.283017159,0.94819583,0.174233437,0.963416762,0.407517927,0.739776025,0.199284207,0.447424912,0.603436935,0.082157259,0
1012,0.661041451,0.318737386,0.908547969,0.425411391,0.52550657,0.910121568,0.992289728,0.613192517,0.356373674,0.074831732,0.432808758,0.835622678,0.241413099,0.898940999,0.911855193,0.741989146,0.617209045,0.404676943,0.494800942,0.472604656,1
1013,0.58982898,0.177153127,0.144043851,0.976620472,0.488982451,0.635563808,0.890089061,0.003249581,0.056047357,0.397413057,0.355582718,0.945083511,0.997984739,0.55050883,0.651463985,0.196742574,0.999848318,0.91506418,0.503855082,0.066522344,0
1014,0.789214027,0.205831835,0.259569805,0.805911456,0.932854438,0.26524441,0.302664768,0.578971512,0.402743314,0.350212485,0.362649179,0.394163719,0.043634334,0.547385713,0.013788649,0.388064132,0.614381505,0.026093229,0.889759606,0.69883529,0
1015,0.320684677,0.131426247,0.693973689,0.115130341,0.669257094,0.047071069,0.118976582,0.936608967,0.321286127,0.414015631,0.619955507,0.265364555,0.540885106,0.158162457,0.652580284,0.279239634,0.99199436,0.598533537,0.371853112,0.943832496,0
1016,0.745903133,0.23935347,0.964796775,0.494044407,0.812552205,0.115547416,0.351484927,0.240510575,0.39662926,0.031652069,0.921559942,0.021066368,0.253711521,0.663214087,0.950033961,0.005156202,0.500001038,0.413747874,0.22801805,0.609937558,1
1017,0.207181636,0.26477899,0.287427998,0.156169742,0.44083993,0.534531638,0.53911909,0.372303112,0.175341437,0.888992752,0.389822051,0.632560983,0.9801777,0.360175063,0.329386176,0.494908366,0.361935977,0.180165588,0.151339533,0.021911522,1
1018,0.709140465,0.242630442,0.103837732,0.671369808,0.758303537,0.556777355,0.627266183,0.010683592,0.517525493,0.001752016,0.600389106,0.427085062,0.247449239,0.324532674,0.141336173,0.830790535,0.795224495,0.09645116,0.49312477,0.152202917,0
1019,0.637592926,0.802526305,0.465581144,0.785907854,0.356668499,0.625885034,0.804720479,0.719473122,0.387806889,0.546887395,0.70562955,0.221187427,0.460965359,0.495629882,0.769463273,0.954416752,0.264737563,0.527489201,0.200091281,0.032024251,1
1020,0.24439552,0.023432652,0.400667569,0.075414077,0.540749531,0.212775752,0.243067125,0.649591803,0.010576491,0.332792591,0.791533467,0.195702091,0.493734624,0.669968882,0.883138116,0.735123639,0.512090409,0.482748408,0.033785591,0.671222229,1
1021,0.3139066,0.528808715,0.706707265,0.591289369,0.401116232,0.753342628,0.944262585,0.864656376,0.700773837,0.153991171,0.089844859,0.238752705,0.582324072,0.868241497,0.143275566,0.907810519,0.234835675,0.398960466,0.708480903,0.221193175,1
1022,0.256943273,0.834999272,0.828994399,0.248078467,0.845320028,0.879758322,0.730073664,0.777746574,0.859929091,0.498444446,0.886049385,0.343763186,0.066844878,0.133666792,0.246020794,0.028311837,0.901697655,0.128865755,0.383532369,0.385044649,0
1023,0.663115242,0.964256624,0.798395835,0.533724569,0.04624769,0.858921077,0.993896674,0.427646231,0.630442372,0.013792984,0.149177279,0.213245357,0.270169404,0.265953858,0.296216577,0.982114436,0.197289183,0.553712598,0.562089071,0.680557064,1
1024,0.525733867,0.881648108,0.888361157,0.197921927,0.054877549,0.2435074,0.847185558,0.690423061,0.539634238,0.9812011,0.965106864,0.596670114,0.768920908,0.716170652,0.505954262,0.727834444,0.934309484,0.184022285,0.548033676,0.590033591,1
1025,0.469811117,0.355831623,0.439028943,0.651263708,0.407394557,0.660839529,0.624063784,0.532189337,0.959432724,0.434433859,0.499375989,0.938919219,0.25587914,0.951115134,0.686799613,0.23887147,0.70903297,0.435831692,0.419248555,0.836471536,0
1026,0.812661955,0.677972769,0.899715144,0.927886947,0.239755321,0.929434536,0.382547949,0.400366878,0.26944717,0.485928141,0.131111185,0.079366378,0.65469819,0.322371466,0.06135383,0.605901655,0.807615279,0.35208458,0.781683624,0.738155872,1
